,Name,Price,Brand,Review counts,Review score,Product status,Company name,Link,Inches,Inches Type,Ratio Inches/€
152,"E223 E223d 21.5"" FHD LED Docking Monitor Silver - Black(1920x1080) - HA - TI - PI - SW - HDMI - DP - HDCP [Demo]",362.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2306600-hp-hpinc-e223-e223d-215-fhd-led-docking-monitor-silver-black1920x1080-ha-ti-pi-sw-hdmi-dp-hdcp-demo.html,21.5,Inch1,0.05939226519337017
153,"E344c 34"" WQHD Curved Monitor Black(3440x1440) - TI - HDMI - DP - VESA [Demo]",751.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2306170-hp-hpinc-e344c-34-wqhd-curved-monitor-black3440x1440-ti-hdmi-dp-vesa-demo.html,34.0,Inch2,0.045272969374167776
154,"G3 Z27x G2 27"" LED IPS 16:9 Monitor Flat Black(2560x1440) - HA - TI - SW - PI - DVI - DP - HDMI - HDCP - VESA [Demo]",944.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2302527-hp-hpinc-g3-z27x-g2-27-led-ips-169-monitor-flat-black2560x1440-ha-ti-sw-pi-dvi-dp-hdmi-hdcp-vesa-demo.html,27.0,Inch3,0.028601694915254237
155,"E243 E243p 23.8"" LED FHD 16:9 Monitor Black(1920x1080) - HA - TI - SW - PI - VGA - HDMI - HDCP - DP - VESA [Demo]",414.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2300181-hp-hpinc-e243-e243p-238-led-fhd-169-monitor-black1920x1080-ha-ti-sw-pi-vga-hdmi-hdcp-dp-vesa-demo.html,23.8,Inch1,0.05748792270531401
156,"P2219H 21,5'' IPS 16:9 Monitor BLACK(1920X1080)HA - SW - PI - VGA - DP - HDMI - VESA [Reacondicionado Grado A]",115.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2285468-dell-dell-p2219h-215-ips-169-monitor-black1920x1080ha-sw-pi-vga-dp-hdmi-vesa-reacondicionado-grado-a.html,21.5,Inch1,0.18695652173913044
157,"Z32 31.5"" 4K Ultra HD 16:9 LED Monitor Black(3840x2160) - HA - TI - SW - PI - DP - mDP - HDMI - VESA",1018.68,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2279427-265-hp-z32-315-4k-ultra-hd-169-led-monitor-black3840x2160-ha-ti-sw-pi-dp-mdp-hdmi-vesa-nuevo.html#/5-grado-nuevo,31.5,Inch2,0.030922370126045474
158,"Z38c 37.5"" 4K-Wide Quad HD+ Curved Monitor Black(3480x1600) - HA - TI - SW - PI - VGA - HDMI - DP - VESA",1206.92,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2273983-243-hp-z38c-375-4k-wide-quad-hd-curved-monitor-black3480x1600-ha-ti-sw-pi-vga-hdmi-dp-vesa-nuevo.html#/5-grado-nuevo,37.5,Inch2,0.031070824909687468
159,"E273m 27"" IPS LED FHD 16:9 Monitor Black - Silver(1920x1080) - HA - TI - SW - PI - VGA - HDMI - DP - VESA",382.66,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2266581-219-hp-hpinc-e273m-27-ips-led-fhd-169-monitor-black-silver1920x1080-ha-ti-sw-pi-vga-hdmi-dp-vesa-nuevo-190781288923.html#/5-grado-nuevo,27.0,Inch3,0.07055872053520096
160,"Z24n G2 24"" LED Backlit IPS 16:10 Black(1920x1200) - HA - TI - SW - PI - HDMI - DP - DVI-DVESA [Demo]",341.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2264672-hp-hpinc-z24n-g2-24-led-backlit-ips-1610-black1920x1200-ha-ti-sw-pi-hdmi-dp-dvi-dvesa-demo-190781475309.html,24.0,Inch1,0.07038123167155426
161,"Z22n G2 21.5"" 16:9 FHD IPS monitor Black(1920x1080) - HA - TI - SW - PI DP - HDMI - VGA - USB [Nuevo]",238.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2261975-hp-hpinc-z22n-g2-215-169-fhd-ips-monitor-black1920x1080-ha-ti-sw-pi-dp-hdmi-vga-usb-nuevo.html,21.5,Inch1,0.09033613445378151
162,"E273m 27"" IPS LED FHD 16:9 Monitor Black - Silver",332.52,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2260199-197-hp-hpinc-e273m-27-ips-led-fhd-169-monitor-black-silver-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.0811981234211476
163,"240 G7 E243 24"" LED Backlit IPS 16:9 Monitor Black - Slvr(1920x1080) - HA - TI - SW - PI - VGA - HDMI - DP - VESA",213.73,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2258388-192-hp-hp-240-g7-e243-24-led-backlit-ips-169-monitor-black-slvr1920x1080-ha-ti-sw-pi-vga-hdmi-dp-vesa-demo.html#/4-grado-demo,24.0,Inch1,0.11229120853413185
164,"E233 23"" LED IPS 16:9 Monitor Black - Silver(1920x1080) - HA - TI - SW - PI - VGA - DP - HDMI - HDCP",207.68,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2257717-190-hp-hpinc-e233-23-led-ips-169-monitor-black-silver1920x1080-ha-ti-sw-pi-vga-dp-hdmi-hdcp-demo.html#/4-grado-demo,23.0,Inch1,0.11074730354391371
165,"E223 21.5"" LED IPS 16:9 Monitor Black - Silver(1920x1080) - HA - TI - SW - PI - VGA - DP - HDMI - HDCP - VESA",183.73,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2255474-183-hp-hpinc-e223-215-led-ips-169-monitor-black-silver1920x1080-ha-ti-sw-pi-vga-dp-hdmi-hdcp-vesa-demo.html#/4-grado-demo,21.5,Inch1,0.11701953954171883
166,"S340c 34"" UltraWide Quad HD Monitor Silver - Black(3440x1440) - TI - HDMI - DP - HDCP - VESA - CAM - Speakers [Demo]",918.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2254913-hp-s340c-34-ultrawide-quad-hd-monitor-silver-black3440x1440-ti-hdmi-dp-hdcp-vesa-cam-speakers-demo.html,34.0,Inch2,0.037037037037037035
167,"EliteDisplay E243 LED monitor - Full HD (1080p) - 23.8"" [Demo]",213.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2251836-hp-elitedisplay-e243-led-monitor-full-hd-1080p-238-demo.html,23.8,Inch1,0.11173708920187794
168,"Z24i G2 24"" LED Backlit IPS 16:10 Monitor Black(1920x1200)HA - TI - SW - VGA - HDMI - DP - USB3",327.73,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2249125-175-hp-hpinc-z24i-g2-24-led-backlit-ips-1610-monitor-black1920x1200ha-ti-sw-vga-hdmi-dp-usb3-demo.html#/4-grado-demo,24.0,Inch1,0.07323101333414701
169,Z24x G2 DreamColor LED Backlit IPS 16:10 Black(1920x1200) - DVI - HDMI - DVI - DP - HA - TI - PI - VESA [Demo],561.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2249120-hp-hpinc-z24x-g2-dreamcolor-led-backlit-ips-1610-black1920x1200-dvi-hdmi-dvi-dp-ha-ti-pi-vesa-demo.html,0.0,Inch1,0.0
170,"P2217 22"" LED Monitor BLACK(1680x1050) - HA - SW - TI - PI - DP - VGA - HDMI - VESA [Reacondicionado Grado A]",92.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2243890-dell-dell-p2217-22-led-monitor-black1680x1050-ha-sw-ti-pi-dp-vga-hdmi-vesa-reacondicionado-grado-a.html,22.0,Inch1,0.2391304347826087
171,"P2217H 21,5'' IPS 16:9 Monitor BLACK(1920X1080)HA - SW - PI - VGA - DP - HDMI - USB - VESA - A- - B gr",92.36,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2221040-130-dell-dell-p2217h-215-ips-169-monitor-black1920x1080ha-sw-pi-vga-dp-hdmi-usb-vesa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,21.5,Inch1,0.232784755305327
172,P2417H 24'' IPS 16:9 Monitor BLACK(1920X1080)HA - SW - PI - VGA - DP - HDMI - USB - VESA - A- - B gr,147.04,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2218009-128-dell-dell-p2417h-24-ips-169-monitor-black1920x1080ha-sw-pi-vga-dp-hdmi-usb-vesa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,24.0,Inch1,0.1632208922742111
173,SE2216H 21.5'' FHD Widescreen Black(1920x1080) - HDMI - DVI - VGA [Reacondicionado Grado A],78.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2217925-dell-dell-se2216h-215-fhd-widescreen-black1920x1080-hdmi-dvi-vga-reacondicionado-grado-a.html,21.5,Inch1,0.27564102564102566
174,"P2016 - 20 INCH AG LED Monitor, Black(1600x900) [Reacondicionado Grado A]",124.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2209205-dell-dell-p2016-20-inch-ag-led-monitor-black1600x900-reacondicionado-grado-a.html,0.0,Inch1,0.0
175,"UltraSharp U2312HM 23"" Widescreen LED Monitor Black(1920x1080) - HA - TI - SW - PI - VGA - DVI-D - DP - USB-2P [Reacondicio",92.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2205318-dell-ultrasharp-u2312hm-23-widescreen-led-monitor-black1920x1080-ha-ti-sw-pi-vga-dvi-d-dp-usb-2p-reacondicionado-grado-a.html,23.0,Inch1,0.25
176,"P2414H 23.8"" LED Monitor Black - Silver(1920x1080) - HA - TI - SW - PI - VGA - DVI-D - HDCP - DP - VESA",114.99,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2202970-106-dell-dell-p2414h-238-led-monitor-black-silver1920x1080-ha-ti-sw-pi-vga-dvi-d-hdcp-dp-vesa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,23.8,Inch1,0.20697451952343685
177,"P2214H 21.5"" Widescreen LED Monitor Black - Silver(1920x1080) - HA - TI - SW - PI - VGA - DVI-D - DP - VESA",57.89,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2195276-72-dell-dell-p2214h-215-widescreen-led-monitor-black-silver1920x1080-ha-ti-sw-pi-vga-dvi-d-dp-vesa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,21.5,Inch1,0.37139402314734843
178,"P2014H 19.5"" Widescreen LED Monitor Black - Silver(1600x900) - VGA - DVI-D - VESA - USB",69.31,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2195275-70-dell-dell-p2014h-195-widescreen-led-monitor-black-silver1600x900-vga-dvi-d-vesa-usb-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,19.5,Inch1,0.2813446833068821
179,"22 P2213 22"" LED Monitor Black(1680x1050) - HA - TI - SW - VGA - DVI-D - DP - VESA",47.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2179590-43-dell-dell-22-p2213-22-led-monitor-black1680x1050-ha-ti-sw-vga-dvi-d-dp-vesa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,22.0,Inch1,0.46808510638297873
180,"SAMSUNG S22C450B 21,5"" Series 4 LED Full HD Monitor Black(1920x1080) - HA - TI - SW - PI - VGA - DVI - VESA - 16:9 [Reac",72.0,SAMSUNG,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2178115-samsung-samsung-s22c450b-215-series-4-led-full-hd-monitor-black1920x1080-ha-ti-sw-pi-vga-dvi-vesa-169-reacondicionado-grado-a.html,21.5,Inch1,0.2986111111111111
181,"E2314H 23"" LED Backlit 16:9 Monitor Black(1920x1080) VGA - DVI-D - VESA [Reacondicionado Grado A]",98.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2175819-dell-dell-e2314h-23-led-backlit-169-monitor-black1920x1080-vga-dvi-d-vesa-reacondicionado-grado-a.html,23.0,Inch1,0.23469387755102042
182,"U2311HB 23"" Widescreen LED Monitor Black(1920x1080) - HA - TI - SW - PI - VGA - DVI-D - DP - USB-4P",69.31,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2169508-39-dell-dell-u2311hb-23-widescreen-led-monitor-black1920x1080-ha-ti-sw-pi-vga-dvi-d-dp-usb-4p-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,23.0,Inch1,0.33184244697734816
183,"Z24i 24"" LED Backlit IPS 16:10 Monitor Black(1920x1200) - HA - TI - SW - PI - VGA - DVI-D - DP - VESA",213.78,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2168502-14-hp-hpinc-z24i-24-led-backlit-ips-1610-monitor-black1920x1200-ha-ti-sw-pi-vga-dvi-d-dp-hdcp-vesa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,24.0,Inch1,0.11226494527083918
184,"E231 23"" LED Backlit 16:9 Monitor Black(1920x1080) - HA - TI - SW - PI - VGA - DVI-D - DP - HDCP - VESA",139.73,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2166074-12-hp-hpinc-e231-23-led-backlit-169-monitor-black1920x1080-ha-ti-sw-pi-vga-dvi-d-dp-hdcp-vesa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,23.0,Inch1,0.164603163243398
185,"P2412H 24"" LED Monitor Black(1920x1080) - HA - TI - SW - PI - VGA - DVI-D - VESA - USB",92.36,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2160264-10-dell-dell-p2412h-24-led-monitor-black1920x1080-ha-ti-sw-pi-vga-dvi-d-vesa-usb-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,24.0,Inch1,0.25985275010827197
186,"U2412M 24"" IPS Monitor Black(1920x1200) - HA - TI - SW - PI - VGA - DVI-D - DP - HDCP - VESA",115.61,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2143443-2-dell-ultrasharp-u2412m-24-ips-monitor-black1920x1200-ha-ti-sw-pi-vga-dvi-d-dp-hdcp-vesa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,24.0,Inch1,0.20759449874578323
